target,Age,No_Pol,Gender,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,PSD_month,PSD_day,PSD_year,PSD_quarter,PSD_dayofweek,PSD_weekend,PED_month,PED_day,PED_year,PED_quarter,PED_dayofweek,PED_weekend,Pol_Duration,max_Age,max_No_Pol,max_PSD_month,max_PSD_day,max_PSD_year,max_PSD_quarter,max_PSD_dayofweek,max_PSD_weekend,max_PED_month,max_PED_day,max_PED_year,max_PED_quarter,max_PED_dayofweek,max_PED_weekend,max_Pol_Duration,min_Age,min_No_Pol,min_PSD_month,min_PSD_day,min_PSD_year,min_PSD_quarter,min_PSD_dayofweek,min_PSD_weekend,min_PED_month,min_PED_day,min_PED_year,min_PED_quarter,min_PED_dayofweek,min_PED_weekend,min_Pol_Duration,Age_Bin
0,120,2,2,5,4,68,68,41,7,11,18,2010,4,3,0,11,17,2011,4,3,0,8736,120,2,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,24,1,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,6
0,29,1,2,7,4,68,68,41,1,8,2,2010,3,0,0,7,8,2011,3,4,0,8160,120,2,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2064,2
0,36,1,4,7,4,28,68,41,5,10,26,2010,4,1,0,10,25,2011,4,1,0,8736,85,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,56,1,2,3,4,53,132,41,1,3,26,2010,1,4,0,3,25,2011,1,4,0,8736,56,1,3,26,2010,1,4,0,3,25,2011,1,5,1,8736,40,1,2,3,2010,1,2,0,1,15,2011,1,4,0,8304,4
0,44,1,2,7,2,68,126,41,1,3,2,2010,1,1,0,3,1,2011,1,1,0,8736,77,1,5,29,2010,2,6,1,5,28,2011,2,6,1,8736,10,1,3,2,2010,1,1,0,3,1,2011,1,1,0,8736,3
1,34,1,4,7,27,68,68,41,1,8,6,2010,3,4,0,8,5,2011,3,4,0,8736,120,4,12,29,2010,4,6,1,11,30,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,2,2011,1,0,0,2160,3
0,55,3,4,7,4,68,68,41,1,8,20,2010,3,4,0,2,17,2011,1,3,0,4344,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,4
1,26,1,2,3,4,28,180,50,1,7,2,2010,3,4,0,7,1,2011,3,4,0,8736,37,1,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,26,1,7,2,2010,3,4,0,7,1,2011,3,4,0,8736,2
0,38,1,4,7,4,70,68,41,5,12,10,2010,4,4,0,12,9,2011,4,4,0,8736,112,1,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,2,9,2010,1,0,0,2,8,2011,1,0,0,8736,3
0,20,1,4,7,19,40,68,41,5,1,30,2010,1,5,1,1,29,2011,1,5,1,8736,27,1,1,30,2010,1,5,1,1,29,2011,1,5,1,8736,20,1,1,30,2010,1,5,1,1,29,2011,1,5,1,8736,2
0,49,1,4,7,7,68,68,41,5,11,12,2010,4,4,0,11,11,2011,4,4,0,8736,66,1,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,1,1,5,6,2010,2,0,0,5,5,2011,2,0,0,8712,4
0,38,1,2,3,37,68,68,41,1,7,24,2010,3,5,1,1,15,2011,1,5,1,4200,42,3,7,25,2010,3,5,1,6,24,2011,2,5,1,8736,26,1,1,1,2010,1,0,0,1,15,2011,1,0,0,4200,3
0,42,1,4,7,4,68,68,41,1,5,16,2010,2,6,1,5,14,2011,2,5,1,8712,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,3
0,31,1,4,7,19,68,87,41,5,8,7,2010,3,5,1,8,6,2011,3,5,1,8736,31,1,8,7,2010,3,5,1,8,6,2011,3,5,1,8736,30,1,8,7,2010,3,5,1,8,6,2011,3,5,1,8736,3
0,43,1,4,7,21,28,126,41,1,1,21,2010,1,3,0,1,20,2011,1,3,0,8736,43,1,1,21,2010,1,3,0,1,20,2011,1,3,0,8736,43,1,1,21,2010,1,3,0,1,20,2011,1,3,0,8736,3
0,50,2,4,3,4,68,82,41,1,9,4,2010,3,5,1,9,3,2011,3,5,1,8736,81,2,9,15,2010,3,6,1,9,14,2011,3,6,1,8736,50,1,2,4,2010,1,1,0,2,3,2011,1,1,0,8736,4
0,38,1,4,7,4,43,187,48,1,1,11,2010,1,0,0,1,10,2011,1,0,0,8736,70,1,1,11,2010,1,4,0,12,31,2011,4,4,0,8736,38,1,1,1,2010,1,0,0,1,10,2010,1,0,0,8736,3
1,30,2,4,7,4,28,145,50,1,2,4,2010,1,3,0,2,3,2011,1,3,0,8736,50,2,5,31,2010,2,3,0,5,24,2011,2,3,0,8736,30,2,2,4,2010,1,0,0,2,3,2011,1,1,0,8592,2
0,65,1,2,3,4,68,132,41,1,3,26,2010,1,4,0,3,24,2011,1,3,0,8712,65,2,12,26,2010,4,6,1,12,25,2011,4,6,1,8736,6,1,3,2,2010,1,4,0,3,1,2011,1,3,0,8712,5
0,50,1,4,11,34,51,68,41,0,2,15,2010,1,0,0,2,14,2011,1,0,0,8736,50,1,2,15,2010,1,0,0,2,14,2011,1,0,0,8736,50,1,2,15,2010,1,0,0,2,14,2011,1,0,0,8736,4
0,20,1,4,7,4,68,96,41,1,8,15,2010,3,6,1,8,14,2011,3,6,1,8736,83,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8904,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,1032,2
1,35,2,4,7,33,68,68,41,1,8,29,2010,3,6,1,8,28,2011,3,6,1,8736,80,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8784,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2136,3
0,20,1,4,11,7,35,4,20,0,8,21,2010,3,5,1,8,6,2011,3,5,1,8400,20,1,8,27,2010,3,5,1,8,14,2011,3,5,1,8400,20,1,7,21,2010,3,1,0,6,6,2011,2,1,0,7728,2
0,35,1,2,7,4,68,68,41,5,8,9,2010,3,0,0,8,8,2011,3,0,0,8736,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,3
0,36,2,4,7,2,68,126,41,1,3,16,2010,1,1,0,3,15,2011,1,1,0,8736,47,2,6,27,2010,2,5,1,6,26,2011,2,5,1,8736,36,1,2,16,2010,1,0,0,2,15,2011,1,0,0,8736,3
0,70,1,4,7,4,68,134,19,2,10,21,2010,4,3,0,10,20,2011,4,3,0,8736,70,1,10,21,2010,4,3,0,10,20,2011,4,3,0,8736,70,1,10,21,2010,4,3,0,10,20,2011,4,3,0,8736,5
1,60,1,2,3,4,43,80,22,1,6,3,2010,2,3,0,6,2,2011,2,3,0,8736,60,1,6,3,2010,2,3,0,6,2,2011,2,3,0,8736,60,1,6,3,2010,2,3,0,6,2,2011,2,3,0,8736,4
1,38,1,4,7,19,68,68,41,1,5,31,2010,2,0,0,5,30,2011,2,0,0,8736,120,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,384,3
1,45,1,2,3,4,68,186,41,1,1,16,2010,1,5,1,1,15,2011,1,5,1,8736,45,1,3,22,2010,1,5,1,3,21,2011,1,5,1,8736,35,1,1,16,2010,1,0,0,1,15,2011,1,0,0,8736,3
1,37,1,4,7,4,28,68,41,1,12,19,2010,4,6,1,11,17,2011,4,3,0,7992,120,4,12,31,2010,4,6,1,11,31,2011,4,6,1,8736,12,1,1,1,2010,1,0,0,1,1,2011,1,0,0,3912,3
0,30,1,4,11,34,63,38,12,0,5,21,2010,2,4,0,5,3,2011,2,1,0,8328,30,1,5,21,2010,2,4,0,5,3,2011,2,1,0,8328,30,1,5,21,2010,2,4,0,5,3,2011,2,1,0,8328,2
1,18,1,4,7,4,31,68,41,6,2,4,2010,1,3,0,2,3,2011,1,3,0,8736,120,6,11,30,2010,4,5,1,8,28,2011,3,5,1,8736,18,1,2,2,2010,1,0,0,1,1,2011,1,0,0,1128,1
0,35,1,2,7,4,31,68,41,5,12,12,2010,4,6,1,12,11,2011,4,6,1,8736,82,1,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,27,1,2,7,4,68,96,41,1,6,28,2010,2,0,0,6,26,2011,2,6,1,8712,68,6,11,31,2010,4,6,1,11,30,2011,4,6,1,8736,6,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2088,2
0,46,1,4,3,4,68,187,48,1,12,9,2010,4,3,0,10,22,2011,4,5,1,7608,62,4,12,28,2010,4,6,1,12,28,2011,4,5,1,17496,32,1,2,1,2009,1,0,0,2,5,2011,1,0,0,7608,4
0,30,1,4,7,4,68,96,41,5,10,24,2010,4,6,1,10,23,2011,4,6,1,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,2
0,32,1,2,7,4,43,68,41,5,7,2,2010,3,4,0,6,30,2011,2,3,0,8712,133,1,7,30,2010,3,6,1,7,30,2011,3,6,1,8736,32,1,1,2,2010,1,0,0,1,7,2011,1,0,0,8712,3
0,38,1,2,7,4,31,132,41,5,11,14,2010,4,6,1,11,13,2011,4,6,1,8736,50,1,11,21,2010,4,6,1,11,20,2011,4,6,1,8736,1,1,5,3,2010,2,0,0,5,2,2011,2,0,0,8736,3
0,47,1,4,7,4,68,68,41,1,5,7,2010,2,4,0,5,5,2011,2,3,0,8712,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,4
0,52,1,2,7,4,68,68,41,5,12,24,2010,4,4,0,12,23,2011,4,4,0,8736,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,4
0,60,1,2,7,4,68,131,41,1,6,14,2010,2,0,0,6,13,2011,2,0,0,8736,60,2,11,30,2010,4,6,1,11,30,2011,4,6,1,8736,29,1,3,1,2010,1,0,0,1,2,2011,1,0,0,1080,4
0,45,2,4,7,34,8,68,41,6,12,3,2010,4,4,0,12,2,2011,4,4,0,8736,76,2,12,11,2010,4,6,1,12,10,2011,4,6,1,8736,45,1,4,3,2010,2,4,0,4,2,2011,2,4,0,8736,3
0,45,1,2,7,4,68,68,41,5,1,26,2010,1,1,0,1,25,2011,1,1,0,8736,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,3
0,39,1,4,7,4,68,68,41,5,10,2,2010,4,5,1,9,30,2011,3,4,0,8712,144,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,40,2,4,7,37,56,68,41,1,11,14,2010,4,6,1,4,14,2011,2,3,0,3624,40,2,11,14,2010,4,6,1,4,14,2011,2,3,0,3624,40,2,11,14,2010,4,6,1,4,14,2011,2,3,0,3624,3
0,51,1,4,7,27,31,48,24,1,1,10,2010,1,6,1,1,9,2011,1,6,1,8736,51,1,1,10,2010,1,6,1,1,9,2011,1,6,1,8736,51,1,1,10,2010,1,6,1,1,9,2011,1,6,1,8736,4
0,48,1,4,3,4,43,168,41,6,4,19,2010,2,0,0,4,18,2011,2,0,0,8736,48,1,4,27,2010,2,5,1,4,26,2011,2,5,1,8736,48,1,3,19,2010,1,0,0,3,18,2011,1,0,0,8736,4
0,58,3,4,7,33,68,96,41,1,1,11,2010,1,0,0,1,10,2011,1,0,0,8736,60,3,12,31,2010,4,6,1,10,30,2011,4,6,1,8736,22,1,1,2,2010,1,0,0,1,1,2011,1,0,0,2160,4
0,39,2,4,7,27,28,187,48,1,10,23,2010,4,5,1,10,22,2011,4,5,1,8736,39,2,10,30,2010,4,5,1,10,29,2011,4,5,1,8736,31,2,10,23,2010,4,5,1,10,22,2011,4,5,1,8736,3
0,44,1,2,7,33,68,68,41,5,9,13,2010,3,0,0,9,12,2011,3,0,0,8736,65,1,11,15,2010,4,6,1,11,14,2011,4,6,1,8736,20,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,3
1,43,1,4,7,9,68,145,50,1,2,25,2010,1,3,0,2,24,2011,1,3,0,8736,43,1,2,25,2010,1,3,0,2,24,2011,1,3,0,8736,43,1,2,25,2010,1,3,0,2,24,2011,1,3,0,8736,3
0,36,1,2,7,4,50,131,41,1,6,11,2010,2,4,0,3,9,2011,1,2,0,6504,36,1,6,11,2010,2,4,0,3,9,2011,1,2,0,6504,33,1,6,11,2010,2,4,0,3,9,2011,1,2,0,6504,3
0,53,1,4,7,4,68,96,41,5,7,4,2010,3,6,1,7,3,2011,3,6,1,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,14,1,2,7,4,68,68,41,5,12,12,2010,4,6,1,12,11,2011,4,6,1,8736,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,1
0,40,1,4,7,4,68,87,41,5,8,14,2010,3,5,1,8,13,2011,3,5,1,8736,55,2,8,25,2010,3,5,1,8,24,2011,3,5,1,8736,1,1,6,7,2010,2,0,0,6,6,2011,2,0,0,8736,3
0,44,1,4,11,29,35,68,41,0,2,11,2010,1,3,0,1,30,2011,1,6,1,8472,120,1,7,16,2010,3,4,0,6,30,2011,2,6,1,8472,44,1,2,11,2010,1,3,0,1,22,2011,1,2,0,8184,3
0,34,1,2,7,4,68,96,41,5,10,17,2010,4,6,1,10,16,2011,4,6,1,8736,78,2,11,28,2010,4,6,1,11,31,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,41,1,4,7,34,68,13,41,5,1,14,2010,1,3,0,1,13,2011,1,3,0,8736,46,1,2,28,2010,1,4,0,2,27,2011,1,4,0,8736,20,1,1,6,2010,1,2,0,1,5,2011,1,2,0,8736,3
0,42,2,2,3,4,50,68,41,1,12,7,2010,4,1,0,8,10,2011,3,2,0,5904,120,3,12,31,2010,4,4,0,12,30,2011,4,4,0,8736,11,1,7,3,2010,3,0,0,3,3,2011,1,0,0,2208,3
0,40,1,4,7,18,68,132,41,1,1,12,2010,1,1,0,1,11,2011,1,1,0,8736,40,1,10,28,2010,4,6,1,7,31,2011,3,6,1,8736,33,1,1,11,2010,1,1,0,1,10,2011,1,1,0,4320,3
1,43,2,4,7,7,68,126,41,1,7,20,2010,3,1,0,7,19,2011,3,1,0,8736,52,2,12,27,2010,4,6,1,12,26,2011,4,6,1,8736,24,1,3,3,2010,1,0,0,3,1,2011,1,0,0,4320,3
0,55,3,4,3,4,68,68,41,6,5,21,2010,2,4,0,5,20,2011,2,4,0,8736,120,3,11,31,2010,4,6,1,12,31,2011,4,6,1,8736,12,1,1,1,2010,1,1,0,1,4,2010,1,1,0,2832,4
1,47,4,4,7,4,53,68,41,1,9,13,2010,3,0,0,9,12,2011,3,0,0,8736,47,4,9,13,2010,3,0,0,9,12,2011,3,0,0,8736,28,1,5,10,2010,2,0,0,5,9,2011,2,0,0,8736,4
0,120,1,4,7,4,68,68,41,1,12,20,2010,4,0,0,12,19,2011,4,0,0,8736,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,6
0,37,3,4,7,4,68,96,41,5,6,7,2010,2,0,0,6,6,2011,2,0,0,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,37,1,2,3,4,68,196,3,1,6,6,2010,2,6,1,6,5,2011,2,6,1,8736,37,1,6,15,2010,2,6,1,6,14,2011,2,6,1,8736,37,1,6,6,2010,2,1,0,6,5,2011,2,1,0,8736,3
0,120,4,4,3,4,51,68,41,8,7,5,2010,3,0,0,12,31,2010,4,4,0,4296,120,4,9,16,2010,3,3,0,12,31,2010,4,4,0,4296,120,4,7,5,2010,3,0,0,12,31,2010,4,4,0,2544,6
1,120,4,4,5,4,43,68,41,8,9,16,2010,3,3,0,12,31,2010,4,4,0,2544,120,4,9,16,2010,3,4,0,12,31,2010,4,4,0,8736,120,4,1,1,2010,1,0,0,12,31,2010,4,4,0,2544,6
0,31,1,4,7,37,68,131,41,5,12,5,2010,4,6,1,12,4,2011,4,6,1,8736,31,1,12,5,2010,4,6,1,12,4,2011,4,6,1,8736,26,1,12,5,2010,4,6,1,12,4,2011,4,6,1,8736,3
0,38,1,4,7,19,68,68,41,1,12,23,2010,4,3,0,4,21,2011,2,3,0,2856,120,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,384,3
0,40,1,4,7,19,68,68,41,5,11,22,2010,4,0,0,11,21,2011,4,0,0,8736,74,2,12,31,2010,4,6,1,12,31,2011,4,6,1,10584,1,1,1,1,2009,1,0,0,1,5,2011,1,0,0,8712,3
0,62,1,4,7,4,68,184,26,5,9,20,2010,3,0,0,9,19,2011,3,0,0,8736,65,1,9,20,2010,3,0,0,9,19,2011,3,0,0,8736,60,1,9,20,2010,3,0,0,9,19,2011,3,0,0,8736,5
0,41,1,4,7,7,68,135,41,1,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,41,1,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,38,1,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,3
0,32,1,4,7,4,28,68,41,1,4,4,2010,2,6,1,4,2,2011,2,5,1,8712,120,4,12,31,2010,4,6,1,11,31,2011,4,6,1,8736,12,1,1,1,2010,1,0,0,1,1,2011,1,0,0,3912,3
0,49,1,4,3,4,68,132,41,1,4,30,2010,2,4,0,4,29,2011,2,4,0,8736,84,2,10,30,2010,4,6,1,10,31,2011,4,6,1,8736,36,1,2,1,2010,1,0,0,1,8,2011,1,0,0,8400,4
0,44,1,2,7,4,68,68,41,5,6,28,2010,2,0,0,6,27,2011,2,0,0,8736,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,3
0,25,1,2,7,33,68,68,41,1,9,12,2010,3,6,1,9,11,2011,3,6,1,8736,81,3,11,29,2010,4,6,1,11,28,2011,4,6,1,8736,0,1,1,2,2010,1,0,0,1,1,2011,1,0,0,1608,2
1,31,1,4,7,4,68,68,41,1,10,29,2010,4,4,0,10,28,2011,4,4,0,8736,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,3
0,61,1,4,7,4,32,131,41,5,3,5,2010,1,4,0,3,4,2011,1,4,0,8736,61,1,3,5,2010,1,4,0,3,4,2011,1,4,0,8736,50,1,3,5,2010,1,4,0,3,4,2011,1,4,0,8736,5
0,34,1,2,7,27,68,22,41,1,9,9,2010,3,3,0,9,8,2011,3,3,0,8736,34,1,9,16,2010,3,4,0,9,15,2011,3,4,0,8736,28,1,3,9,2010,1,1,0,3,8,2011,1,1,0,8736,3
0,40,1,2,7,4,68,168,41,1,11,30,2010,4,1,0,11,29,2011,4,1,0,8736,78,2,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,20,1,1,7,2010,1,0,0,1,1,2011,1,0,0,5232,3
0,28,1,4,7,4,28,68,41,5,9,24,2010,3,4,0,9,23,2011,3,4,0,8736,85,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,2
0,50,1,4,7,4,68,128,36,5,8,1,2010,3,6,1,7,31,2011,3,6,1,8736,50,1,8,1,2010,3,6,1,7,31,2011,3,6,1,8736,36,1,8,1,2010,3,6,1,7,31,2011,3,6,1,8736,4
0,62,2,4,3,4,28,123,5,1,6,20,2010,2,6,1,6,19,2011,2,6,1,8736,62,2,6,20,2010,2,6,1,6,19,2011,2,6,1,8736,62,2,6,20,2010,2,6,1,6,19,2011,2,6,1,8736,5
0,43,1,2,3,33,68,9,31,2,3,14,2010,1,6,1,3,13,2011,1,6,1,8736,43,1,3,14,2010,1,6,1,3,13,2011,1,6,1,8736,40,1,3,7,2010,1,6,1,3,5,2011,1,5,1,8712,3
0,51,1,4,7,4,8,38,12,1,10,7,2010,4,3,0,10,6,2011,4,3,0,8736,51,1,10,7,2010,4,3,0,10,6,2011,4,3,0,8736,51,1,10,7,2010,4,3,0,10,6,2011,4,3,0,8736,4
0,53,1,4,3,4,23,68,41,5,11,29,2010,4,0,0,11,28,2011,4,0,0,8736,53,2,11,29,2010,4,6,1,11,28,2011,4,6,1,8736,36,1,1,12,2010,1,0,0,1,10,2011,1,0,0,8712,4
0,33,1,4,7,18,43,68,41,1,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,33,1,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,33,1,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,3
0,50,1,2,7,19,68,22,41,1,8,9,2010,3,0,0,8,8,2011,3,0,0,8736,50,1,8,13,2010,3,5,1,8,12,2011,3,4,0,8736,28,1,5,1,2010,2,0,0,4,1,2011,2,0,0,8040,4
1,37,1,4,7,4,43,60,30,1,4,4,2010,2,6,1,4,3,2011,2,6,1,8736,37,1,4,4,2010,2,6,1,4,3,2011,2,6,1,8736,37,1,4,4,2010,2,6,1,4,3,2011,2,6,1,8736,3
0,41,1,2,7,27,61,68,41,1,9,13,2010,3,0,0,9,12,2011,3,0,0,8736,41,1,9,13,2010,3,0,0,9,12,2011,3,0,0,8736,41,1,9,13,2010,3,0,0,9,12,2011,3,0,0,8736,3
1,31,1,4,7,4,68,68,41,1,10,25,2010,4,0,0,6,19,2011,2,6,1,5688,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,3
1,37,1,4,7,4,31,132,41,1,1,8,2010,1,4,0,1,7,2011,1,4,0,8736,37,1,1,8,2010,1,4,0,1,7,2011,1,4,0,8736,37,1,1,8,2010,1,4,0,1,7,2011,1,4,0,8736,3
0,36,1,4,7,34,68,68,41,1,8,6,2010,3,4,0,8,5,2011,3,4,0,8736,120,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8784,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,4200,3
0,51,1,4,3,4,23,68,41,5,5,23,2010,2,6,1,5,21,2011,2,5,1,8712,53,2,11,29,2010,4,6,1,11,28,2011,4,6,1,8736,36,1,1,12,2010,1,0,0,1,10,2011,1,0,0,8712,4
0,40,1,4,7,4,28,68,41,5,3,14,2010,1,6,1,3,13,2011,1,6,1,8736,85,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,40,1,4,7,4,28,132,41,5,4,30,2010,2,4,0,4,29,2011,2,4,0,8736,51,2,6,30,2010,2,6,1,6,29,2011,2,6,1,8736,25,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,43,2,2,7,4,70,96,41,1,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,43,2,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,43,2,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,3
0,72,2,4,7,21,68,164,28,1,2,13,2010,1,5,1,1,13,2011,1,3,0,8016,72,2,2,13,2010,1,5,1,1,13,2011,1,3,0,8016,72,2,2,13,2010,1,5,1,1,13,2011,1,3,0,8016,5
0,45,1,4,7,4,28,132,41,5,4,12,2010,2,0,0,4,11,2011,2,0,0,8736,51,2,6,30,2010,2,6,1,6,29,2011,2,6,1,8736,25,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,33,1,4,7,18,28,96,41,5,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,33,1,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,33,1,12,13,2010,4,0,0,12,12,2011,4,0,0,8736,3
0,32,1,4,7,33,68,96,41,5,10,2,2010,4,5,1,10,1,2011,4,5,1,8736,120,1,10,30,2010,4,5,1,10,31,2011,4,5,1,8736,32,1,2,1,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,33,1,2,7,21,28,23,41,1,4,15,2010,2,3,0,1,3,2011,1,0,0,6312,33,1,4,15,2010,2,3,0,1,3,2011,1,0,0,6312,33,1,4,15,2010,2,3,0,1,3,2011,1,0,0,6312,3
1,52,1,4,7,33,68,126,41,1,9,24,2010,3,4,0,9,19,2011,3,0,0,8640,86,3,12,29,2010,4,6,1,12,28,2011,4,6,1,8736,20,1,2,2,2010,1,0,0,2,1,2011,1,0,0,4152,4
0,42,1,4,7,7,68,96,41,5,5,16,2010,2,6,1,5,15,2011,2,6,1,8736,66,2,12,27,2010,4,6,1,12,26,2011,4,6,1,8736,1,1,2,2,2010,1,4,0,2,1,2011,1,3,0,8712,3
0,42,1,4,7,4,68,29,40,5,2,8,2010,1,0,0,2,7,2011,1,0,0,8736,68,1,6,26,2010,2,5,1,6,25,2011,2,5,1,8736,30,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,49,2,4,7,4,31,8,13,5,11,7,2010,4,6,1,11,6,2011,4,6,1,8736,49,2,11,7,2010,4,6,1,11,6,2011,4,6,1,8736,43,2,11,7,2010,4,6,1,11,6,2011,4,6,1,8736,4
1,30,1,4,7,33,68,99,41,1,2,21,2010,1,6,1,2,20,2011,1,6,1,8736,80,1,3,28,2010,1,6,1,3,27,2011,1,6,1,8736,30,1,1,10,2010,1,5,1,1,9,2011,1,5,1,8736,2
0,82,1,2,7,4,31,68,41,5,1,2,2010,1,5,1,1,1,2011,1,5,1,8736,82,1,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8736,5
0,57,1,4,3,4,31,68,41,5,3,28,2010,1,6,1,3,27,2011,1,6,1,8736,57,2,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,37,1,3,1,2010,1,4,0,3,6,2011,1,3,0,8712,4
0,39,1,4,3,37,68,96,41,1,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,39,1,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,39,1,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,3
0,120,2,4,3,4,68,8,13,1,4,18,2010,2,6,1,4,17,2011,2,6,1,8736,120,2,10,23,2010,4,6,1,8,22,2011,3,6,1,8736,43,1,2,6,2010,1,0,0,2,5,2011,1,0,0,3648,6
1,18,1,4,7,4,31,68,41,6,2,4,2010,1,3,0,2,3,2011,1,3,0,8736,120,6,11,30,2010,4,5,1,8,28,2011,3,5,1,8736,18,1,2,2,2010,1,0,0,1,1,2011,1,0,0,1128,1
0,69,1,4,7,4,68,126,41,5,6,29,2010,2,1,0,6,28,2011,2,1,0,8736,69,1,12,29,2010,4,6,1,12,28,2011,4,5,1,8760,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,5
0,41,1,4,3,19,68,96,41,1,12,24,2010,4,4,0,3,25,2011,1,4,0,2184,41,1,12,27,2010,4,6,1,6,26,2011,2,6,1,8736,41,1,6,24,2010,2,4,0,3,25,2011,1,4,0,2184,3
0,30,1,4,7,19,68,68,41,5,9,23,2010,3,3,0,9,22,2011,3,3,0,8736,74,2,12,31,2010,4,6,1,12,31,2011,4,6,1,10584,1,1,1,1,2009,1,0,0,1,5,2011,1,0,0,8712,2
